"thread_id","noi_dung_hoi","ma_mon","ten_truong"
"43403","<p>Em chào Thầy&nbsp;</p>

<p>Bài tập nhóm chúng em chọn&nbsp;đề tài:&nbsp;Nghiên cứu các mục tiêu kinh tế vĩ mô của Việt Nam</p>

<p>Nhiệm vụ cần thực hiện:</p>

<p>Anh/chị hãy nêu và phân tích được ý nghĩa các mục tiêu của kinh tế vĩ mô. Theo nhóm anh/chị thì mục tiêu nào là mục tiêu kinh tế vĩ mô trọng tâm của Việt Nam trong giai đoạn hiện nay? Mục tiêu nào là mục tiêu hàng đầu? Hãy giải thích sự lựa chọn này?</p>

<p>Thưa thầy, tụi em&nbsp;đọc và nghiên cứu tài liệu trên mạng thì thấy rât nhiều thông tin về mục tiêu kinh tế vĩ mô. Vậy&nbsp;để tìm hiểu&nbsp;đúng mục tiêu kinh tế vĩ mô trọng tâm của Việt Nam trong giai&nbsp;đoạn hiện nay và biết&nbsp;được mục tiêu nào là hàng&nbsp;đầu của VN. Chúng em cần xem những tài liệu chuẩn nào&nbsp;để thảo luận hả Thầy?</p>

<p>Em cũng&nbsp;đã nghiên cứu về&nbsp;Nghị quyết số 01/NQ-CP ngày 01/01/2017 của Chính phủ về những nhiệm vụ, giải pháp chủ yếu chỉ đạo điều hành thực hiện kế hoạch phát triển kinh tế - xã hội và dự toán ngân sách nhà nước (NSNN) năm 2017 (Nghị quyết 01), chủ đề hành động của năm 2017 là: “Tăng cường kỷ cương, đề cao trách nhiệm, thi đua sáng tạo, phát triển nhanh và bền vững\\\'\\\' Nhưng vẫn chưa tìm ra&nbsp;được mục tiêu trọng tâm như vậy tài liệu này có&nbsp;áp dụng&nbsp;được không thầy?</p>

<p>Mong thầy cô hướng dẫn&nbsp;ạ.</p>
","ECO102","TNU"
"43422","<p>Thưa thầy cô cho em hỏi:<br />
Trong Bài 1: Tổng quan về Kinh tế học vĩ mô có mục 1.1.2 Đường giới hạn khả năng sản xuất, có đồ thị biểu diễn minh họa, trong đó có điểm G và H em không hiểu, thầy cô giải thích dùm em.</p>

<p><em>(em có chụp hình kèm theo)</em></p>

<p>Em cảm ơn thầy cô!</p>
","ECO102","TNU"
"43423","<p>Thưa thầy cô cho em hỏi:</p>

<p>Trong phần nghe giảng em có làm trắc nghiệm tổng kết cuối bài, có câu hỏi như sau</p>

<p><em>(Khi cung về các yếu tố sản xuất là cố định, khối lượng các yếu tố sản xuất được biểu hiện trên trục hoành và giá trên trục tung thì điều gì xảy ra). Em có chụp màng hình lại câu trắc nghiệm.</em></p>

<p>Thưa thầy cô, em không biết dựa vào tài liệu nào để trả lời về đường tổng cung và đường tổng cầu. Thầy cô giúp em và cho em 1 đồ thị minh họa.</p>

<p>Em cảm ơn thầy cô!</p>
","ECO102","TNU"
"43425","<p>Thưa thầy cô cho em hỏi:</p>

<p>Để hiểu được sự vận hành của nền kinh tế, chúng ta phải nhận thức được những vấn đề cơ bản mà bất kỳ nền kinh tế nào cũng phải giải quyết. Đó là:</p>

<p>- Sản xuất cái gì?</p>

<p>- Sản xuất như thế nào?</p>

<p>- Sản xuất cho ai?</p>

<p>Thưa thầy cô, chia sẽ giúp em về vấn đề này để bổ sung kiến thức trong bài học số 2.</p>

<p>Eam cảm ơn thầy cô!</p>
","ECO102","TNU"
"43465","<p>Thưa thầy, cô! Thầy, cô có thể cho em xin thống kê&nbsp;&nbsp;về tỷ lệ thất nghiệp tính tới hiện nay không ạ? Thầy cô cho em xin 1 vài tài liệu về vấn đề này không ạ?</p>

<p>Em cảm ơn thầy, cô!</p>
","ECO102","TNU"
"43423","&lt;p&gt;Em chào cô Thu Thủy,&lt;/p&gt;

&lt;p&gt;&lt;em&gt;Chia sẽ của cô: Lý do như sau: chúng ta đã nghiên cứu đường cung ngay trong nội dung kinh tế vi mô bạn được học trong môn&amp;nbsp;học trước với đặc điểm của đường cung là đường thẳng dốc lên về phái bên phải do giá và lượng cung có mối quan hệ cùng&amp;nbsp;chiều nhau.&lt;/em&gt;&lt;/p&gt;

&lt;p&gt;Cô ơi, vừa qua em vì lý do nên đã không kịp vài môn học trước. Trong đó có môn Kinh tế vi mô, chi tiết là có nội dung đến &quot;Đường tổng cung và đường tổng cầu&quot;.&lt;/p&gt;

&lt;p&gt;Thưa cô, cho em xin nội dung liên quan đến vấn đề này để em được rõ hơn. Hoặc cô em xin đường dẫn hay địa chỉ trong tài liệu của Toica.&lt;/p&gt;

&lt;p&gt;Em chân thành cảm ơn cô!&lt;/p&gt;

&lt;p&gt;Chúc cô và gia quyến đón năm mới 2018: luôn khỏe, thành công và hạnh phúc.&lt;/p&gt;
","ECO102","TNU"
"43477","<p>Thưa thầy cô cho em hỏi:</p>

<p>- Sự gia tăng của tổng sản phẩm quốc nội (GDP) hoặc tổng sản phẩm quốc gia (GNP) hoặc quy mô sản lượng quốc gia tính bình quân trên đầu người (PCI) trong một thời gian nhất định.</p>

<p>- Thưa thầy cô, vậy nếu là nền kinh tế đóng thì có thể xác định được Tăng trưởng kinh tế trong một thời ký không ạ.</p>

<p>Em cảm ơn thầy cô!</p>
","ECO102","TNU"
"43579","<p>Em xin ch&agrave;o qu&yacute; thầy c&ocirc;!</p><p>Em c&oacute; một v&agrave;i thắc mắc mong thầy c&ocirc; c&oacute; thể giải đ&aacute;p gi&uacute;p em.</p><p>Về b&agrave;i tập nh&oacute;m m&ocirc;n kinh tế vĩ m&ocirc; c&aacute;c th&agrave;nh vi&ecirc;n trong nh&oacute;m đ&atilde; nộp b&agrave;i đầy đủ cho nh&oacute;m trưởng. Nhưng hiện tại nh&oacute;m trưởng lại xin bảo lưu n&ecirc;n b&agrave;i tập nh&oacute;m vẫn chưa nộp. C&aacute;c th&agrave;nh vi&ecirc;n trong nh&oacute;m bầu em l&agrave;m nh&oacute;m trưởng, em xin đại diện nh&oacute;m hỏi giảng vi&ecirc;n l&agrave; tuy đ&atilde; qu&aacute; thời gian nộp b&agrave;i tập nh&oacute;m rồi nhưng liệu nh&oacute;m e c&oacute; thể nộp b&agrave;i được kh&ocirc;ng ạ? Em mong c&aacute;c giảng vi&ecirc;n c&oacute; thể th&ocirc;ng cảm v&agrave; gi&uacute;p đỡ cho nh&oacute;m, mọi người đ&atilde; rất cố gắng cho b&agrave;i tập nh&oacute;m lần n&agrave;y.</p><p>Mong nhận được phản hồi sớm nhất từ thầy c&ocirc;!</p><p>Em xin ch&acirc;n th&agrave;nh cảm ơn!</p>","ECO102","TNU"
"43610","<p>Thưa thầy cô cho em hỏi</p>

<p>Trong bài tập về mô hình cung tiền, có Bài 4.1, câu a. Lời giải bài này sau khi em làm xong kết quả đúng nhưng em đã áp dung công thức khác, như sau:</p>

<p>MS/B=(Cr+1)/(Cr+rr). Suy ra (2000/B)=(20%+1)/(20%+10%). Suy ra B=(2000x0,3)/1,2. Vậy B=500</p>

<p><em>(em có chụp màng hình gửi file đính kèm),</em> hiện thị bài tập trong giáo trình.</p>

<p>Thưa giảng viên, như vậy em sử dụng các công thức liên kết với nhau như trên trong các bài tập còn lại, kể cả LTTN hay BTVN vẫn được phải không ạ?</p>

<p>Em cảm ơn giảng viên!</p>
","ECO102","TNU"
"43641","<p>Em chào các anh/chị kỹ thuật.</p>

<p>Nhờ anh chị hỗ trợ chỉ giúp em cách truy cập thư viện của trường và sử dụng thẻ thư viện để tìm tài liệu.</p>

<p>Em cảm ơn anh/chị đã hỗ trợ.</p>
","ECO102","TNU"
"43695","Thưa thầy,&lt;br/&gt;Trong khái niệm về NNP, Em không hiểu cụm từ &quot; phần thu nhập bù đắp cho khấu hao&quot;. Thầy có thể cho ví dụ cụ thể ko a? Em cám ơn thầy.","ECO102","TNU"
"43724","<p>Kính gửi thầy/cô,</p>

<p>Trong sile giáo trình của môn Kinh tế vĩ mô, bài 3, mục 3.1.1, trang 10., phần kinh tế hộ gia đình. Công thức tính chi tiêu theo thuế tự định bị sai khi tính vì không giống kết quả tính của các ví dụ bên dưới của bài giảng. Kính nhờ thầy cô xem lại ở file đính kèm dùm em.</p>

<p>TT./.</p>
","ECO102","TNU"
"43726","<p>Chào cô,</p>

<p>Cho em hỏi thời gian thi của Môn QTNNL &amp; KTVM dự kiến ngày 4/2 , có giờ thi chưa cô ơi?</p>

<p>Vì ở xa cần đặt vé máy bay sớm để được giá tốt, nếu có cô cho biết sớm nhe.</p>

<p>&nbsp;</p>

<p>Cám ơn cô,&nbsp;</p>

<p>&nbsp;</p>
","ECO102","TNU"
"43735","<p>Kính gửi thầy/cô,</p>

<p>Trong BTTN2 môn KT vĩ mô đối với phần tính số nhân tiêu dùng m=1/(1-MPC) và MPC=1-MPS</p>

<p>Ở câu hỏi trắc nghiệm tính m = -MPC/(1-MPC). Nhờ thầy/cô giải thích dùm em.</p>

<p>Em cảm ơn!</p>
","ECO102","TNU"
"43755","Thưa thầy &lt;br/&gt;Trong bài 2 mục 2.2.1 có đề cập đến 2 chữ QUYỀN SỐ ... E đã tìm google n ko có nhiều bài liên quan. &lt;br/&gt;Thầy có thể giải thích rõ hơn ko ạ.. theo ví dụ trong bài thì ta vận dụng số liệu đó để làm gì ạ&lt;br/&gt;Em cám ơn thầy","ECO102","TNU"
"43759","<p>Chào thầy,&nbsp;</p>

<p>Cho em hỏi làm sao có được công thức tính số nhân thuế m' = -MPCxm. Em mong thầy giải thích giúp em, thật sự em ko biết làm sao mà có được công thức đó ?</p>

<p>Cám ơn thầy !</p>
","ECO102","TNU"
"43764","<p>Chào Thầy,&nbsp;</p>

<p>Thầy cho em hỏi, giả sử nếu ngân hàng trung ương&nbsp;quy định tỉ lệ dự trữ bắt buộc là 10%, nhưng ngân hàng thương mại không tuân thủ dự trữ bắt buộc đó tức là dự trữ bắt buộc lớn hơn hoặc nhỏ hơn con số 10%, thì hình thức xử phạt gì&nbsp;sẽ xảy ra đối với ngân hàng thương mại đó &nbsp;? Làm sao biết ngân hàng thương mại có tuân thủ theo quy định của ngân hàng trung ương hay ko ?</p>

<p>Cám ơn thầy !</p>
","ECO102","TNU"
"43791","<p>Em chào cô</p>

<p>Cô hướng dẫn nộp bài tập nhóm ạ.</p>

<p>Xin cảm ơn</p>
","ECO102","TNU"
"43792","<p>Em chào các anh/chị kỹ thuật.</p>

<p>Nhờ anh chị hỗ trợ chỉ giúp em cách truy cập thư viện của trường và sử dụng thẻ thư viện để tìm tài liệu.</p>

<p>Em cảm ơn anh/chị đã hỗ trợ.</p>
","ECO102","TNU"
"43812","<p>Em ch&agrave;o thầy/ c&ocirc; ạ!&nbsp;</p><p><br></p><p>Trong qu&aacute; tr&igrave;nh l&agrave;m luyện tập trắc nghiệm 4 m&ocirc;n ECO102 c&oacute; c&acirc;u hỏi:</p><p><br></p><p><span><strong>Trong m&ocirc; h&igrave;nh IS-LM, Ch&iacute;nh phủ &aacute;p dụng ch&iacute;nh s&aacute;ch t&agrave;i kh&oacute;a mở rộng v&agrave; ch&iacute;nh s&aacute;ch tiền tệ thắt chặt, giả định các y&ecirc;́u t&ocirc;́ khác kh&ocirc;ng đ&ocirc;̉i, l&uacute;c n&agrave;y:</strong></span></p><p><br></p><ul><li><label><span>&nbsp;</span>A) &nbsp; sản lượng chắc chắn sẽ tăng.</label><span>&nbsp;</span></li><li><label><span>&nbsp;</span>B) &nbsp; l&atilde;i suất chắc chắn sẽ tăng.</label><span>&nbsp;</span><span><img src=""http://elearning.tnu.topica.vn/pix/smartpix.php/topica/i/tick_green_small.gif"" alt=""Đúng""></span></li><li><label><span>&nbsp;</span>C) &nbsp; sản lượng chắc chắn sẽ tăng v&agrave; L&atilde;i suất chắc chắn sẽ giảm.</label><span>&nbsp;</span></li><li><label><span>&nbsp;</span>D) &nbsp; sản lượng chắc chắn sẽ giảm v&agrave; l&atilde;i suất chắc chắn sẽ tăng.</label><span>&nbsp;</span></li></ul><p>C&acirc;u trả lời đ&uacute;ng l&agrave; đ&aacute;p &aacute;n B; nhưng trong phần giải th&iacute;ch: <strong>V&igrave;</strong><strong>: Trong m&ocirc; hình IS-LM, Ch&iacute;nh phủ &aacute;p dụng ch&iacute;nh s&aacute;ch t&agrave;i kh&oacute;a mở rộng l&agrave;m đường IS dịch sang phải, ch&iacute;nh s&aacute;ch t&agrave;i tiền tệ thu hẹp l&agrave;m đường LM dịch sang tr&aacute;i,&nbsp;</strong><em><strong>L&atilde;i suất chắc chắc giảm</strong></em><strong style=""font-style: italic;"">&nbsp;c&ograve;n</strong><strong>&nbsp;sản lượng th&igrave; chưa x&aacute;c định được.&nbsp;</strong></p><p><br></p><p>Phần giải th&iacute;ch lại ghi l&agrave; <em><strong>&quot; L&atilde;i suất chắc chắn giảm&quot;</strong>. Vậy c&acirc;u trả lời n&agrave;o l&agrave; đ&uacute;ng ạ? V&igrave; sao ạ?</em></p><p><br></p><p>Em cảm ơn thầy/c&ocirc; ạ!&nbsp;</p><p><br></p>","ECO102","TNU"
"43931","<p>Em chào cô QLHT.</p>

<p>Cô cho em hỏi bao lâu thì có điểm bài tập nhóm môn eco102.</p>

<p>Em xin cảm ơn cô.</p>
","ECO102","TNU"
"43933","Em chào các anh chị đội ngũ kỹ thuật viên. &lt;br/&gt;Em có thắc mắc mong các anh chị sẽ xem xét cải tiến ạ.&lt;br/&gt;Hiện em thấy phần mềm học tập được cài đặt trên điện khá là tiện lợi cho chúng em trong quá trình học tập. Tuy nhiên khi xem bài giảng nếu màn hình khóa lại thì bài giảng lại tự động ngắt. Việc này rất bất cho việc theo dõi bài giảng khi chúng em không có nhu cầu nhìn vào màn hình.&lt;br/&gt;Vì vậy em mong các anh chị có thể cải thiện tính năng này ạ.&lt;br/&gt;Em cảm ơn!&lt;br/&gt;Em Luân.","ECO102","TNU"
"43935","Thưa thầy cô,&lt;br/&gt;Đây là thắc mắc của em cũng như các sinh viên khác trong nhóm ạ.&lt;br/&gt;Mong thầy cô có thể sắp xếp các môn học hợp lý hơn để chúng em có thể tiếp thu kiến thức được tốt nhất. Hiện đang phải chuẩn bị cho việc thi cử của 3 môn học khó với kiến thức rất nhiều, mà bọn em đã phải học tiếp 2 môn nữa với bài tập nhóm và bài tập kỹ năng. Như vậy thì việc theo học của các bạn học viên vừa học vừa làm như bọn em mà thực sự khó.&lt;br/&gt;Mong thầy cô hỗ trợ để chúng em có thể tiếp tục tham gia học tập và tiếp thu kiến thức một cách tối đa nhất ạ.&lt;br/&gt;Em cảm ơn","ECO102","TNU"
"43968","<p>thưa thầy cô cho e hỏi G tính bằng công thức nào</p>

<p>Trong nền kinh tế đóng, giả định rằng GDP cân bằng (Y) là 5.000 tỷ đồng. Tiêu dùng (C) có phương trình C = 500 + 0,6(Y – T). Thuế (T) là 600 tỷ đồng. Chi tiêu chính phủ là 1000 tỷ đồng. Đầu tư (I) có phương trình I = 2160 – 100r, trong đó r là lãi suất thực tế tính theo %. Trong trường hợp này, lãi suất thực tế là bao nhiêu?</p>

<p>&nbsp;I = Y – C – G cảm ơn thầy cô trả lời cho enhanh nhất ak</p>
","ECO102","TNU"
"43973","<p>thưa thầy cô cho em hỏi: điểm của phần luyện tập trước thi của các môn học có được tính vào điểm tổng kết của môn học đó ko ạ?</p>
","ECO102","TNU"
"43986","<p>Thưa c&ocirc;,r&otilde;</p><p>Trong phần ti&ecirc;u d&ugrave;ng của hộ gia đ&igrave;nh em thấy c&oacute; mấy c&ocirc;ng thức trong phần 3.1.1</p><p><a href=""http://elearning.tnu.topica.vn/slide.php?code=e10eco102ktvm&bai=3"">http://elearning.tnu.topica.vn/slide.php?code=e10eco102ktvm&amp;bai=3</a></p><br>Ti&ecirc;u d&ugrave;ng của hộ gia đ&igrave;nh trong nền kinh tế c&oacute; ch&iacute;nh phủ. <br>C&oacute; 3 c&ocirc;ng thức, em kh&ocirc;ng biết ch&uacute;ng c&oacute; li&ecirc;n hệ &nbsp;quan g&igrave; tới nhau kh&ocirc;ng ạ . V&igrave; em thay T=ty v&agrave;o c&ocirc;ng thức thứ nhất kết quả kh&ocirc;ng được c&ocirc;ng thức thứ 2.<br>Mong c&ocirc; gi&uacute;p em hiểu r&otilde; hơn ạ<br>Em xin cảm ơn.<br><hr>","ECO102","TNU"
"43987","<p>Thưa thầy cô và các anh chị phụ trách kỹ thuật !</p>

<p>Thông thường khi kết thúc một đợt môn&nbsp;học và thi hết môn, em thấy các môn không hiển thị lên nữa. Vậy làm cách nào để em có thể truy cập lại để học kiến thức ah. Em xin cảm ơn !</p>
","ECO102","TNU"
"43992","Thưa thầy cô,&lt;br/&gt;Em thấy mọi người nói: &quot; không cần đọc chữ nào cứ lên diễn đàn cảm ơn bừa đi là có điểm. &quot; &lt;br/&gt;Không biết Topica có giải pháp nào cho vấn đề này chưa?&lt;br/&gt;Em xin cảm ơn.","ECO102","TNU"
"44087","<p>Chào Thầy,</p>

<p>Thầy cho em hỏi trong công thức về cầu tiền LP = MS/P thì giá trị P ở đây có phải là giá của sản phảm hàng hóa dịch vụ không ạ ? Thật sự em cũng chưa hiểu rõ công thức đó là như thế nào nữa ? Mong thầy giải đáp giúp em .</p>

<p>Cám ơn thầy !</p>

<p>&nbsp;</p>
","ECO102","TNU"
"44088","<p>Thưa thầy cô,</p>

<p>hiện tại một bộ phận lớn sinh viên, thạc sĩ ra trường đăng ký dịch vụ chạy xe ôm công nghệ Grab, uber để kiếm thu nhập hàng ngày. Vậy những đối tượng này có bị xem là thất nghiệp không?</p>
","ECO102","TNU"
"44087","&lt;p&gt;Chào Cô,&amp;nbsp;&lt;/p&gt;

&lt;p&gt;Cô cho em hỏi P là mức giá hàng hoá dịch vụ nghĩa là sao ? Vì có rất nhiều hàng và dịch vụ khác nhau, mỗi hàng hoá và dịch lại có giá rất khác nhau, vì thì làm sao biết P là mức giá bao nhiêu hả Cô ?&lt;/p&gt;

&lt;p&gt;Cám ơn Cô !&lt;/p&gt;
","ECO102","TNU"
"44088","&lt;p&gt;Thưa cô&lt;/p&gt;

&lt;p&gt;Tiêu chí được xem là thất nghiệp khi thỏa 2 điều kiện:&lt;/p&gt;

&lt;p&gt;1. trong độ tuổi lao động&lt;/p&gt;

&lt;p&gt;2. mong muốn hay đang tìm việc&lt;/p&gt;

&lt;p&gt;những người chạy grab nếu họ chấp nhận chạy grab vì có thể nó có thu nhập cao hơn và không có nhu cầu tìm việc khác thì có xem là thất nghiệp không?&lt;/p&gt;
","ECO102","TNU"
"44182","<p>Kính chào Thầy/Cô,</p>

<p>Em tên là Nguyễn Minh Tâm, đại diện Nhóm 1 xin thầy cô xem xét cho nhóm được gia hạn bài tập về nhà môn ECO102. Nhóm đã làm bài đúng hạn và có gửi cô QLHT tham khảo,&nbsp;chỉnh sửa, nhưng do công việc của em hay đi công trình vùng xa không có sóng và mạng nên đã không nộp kịp bài và hôm đó sức khỏe em không tốt để chạy lên tỉnh nơi có mạng để nộp lên hệ thống, kết quả cả nhóm bị cấm thi, em cảm thấy rất có lỗi với nhóm và công sức mọi người bỏ ra.. Em xin lỗi vì nộp trễ, xin thầy cô cho phép nhóm em được nộp lại.</p>

<p>Xin trân trọng cảm ơn Thầy/Cô!</p>
","ECO102","TNU"
"44087","&lt;p&gt;Chào Cô,&lt;/p&gt;

&lt;p&gt;Ý em hỏi không nhằm mục đích làm bài tập mà em đang liên hệ thực tế và em muốn biết là làm sao tính được giá trị P của hàng hoá dịch vụ ?&lt;/p&gt;

&lt;p&gt;Cám ơn Cô !&lt;/p&gt;
","ECO102","TNU"
"44211","<p>Chào cô,</p>

<p>Em đang ôn tập và làm lại BTTN thì thấy câu trả lời của BTTN không giống với nội dung bài giảng (file đính kèm). Nhờ cô giải đáp sớm dùm em vì CN này lớp em phải thi môn này rồi.&nbsp;</p>

<p>Cảm ơn cô!</p>
","ECO102","TNU"
"44476","<p>Thưa thầy, nhóm 1 em, nộp bài, do em tổng hợp, thời gian làm gấp rút, nên ngày em bệnh không đủ thời gian kiểm tra. và chưa biết về sự sai sót trong file sản phẩm. Nhóm em mong thầy cho thêm ít thời gian, cơ hội nữa để nộp bài lại cho Thầy. Cách thức phối hợp trong nhóm và giải quyết khi sự cố xảy ra, qua lần này, nhóm em hiểu biết hơn không lặp lại cho các môn khác. Mong Thầy đồng ý cho nhóm em cơ hội!</p>
","ECO102","TNU"
"44477","<p>Em chào Thầy!</p>

<p>Thưa Thầy, em tên là Phạm Thị Ngọc Diệp lớp 164727.RKTN8. Em đại diện cho nhóm của em xin trình bày với Thầy một vấn đề . Vừa rồi nhóm của em gồm 7 người có làm bài tập nhóm môn Kinh tế vĩ mô cùng nhau sau đó bạn nhóm trưởng đã tổng hợp các file của các bạn làm và đại diện cho nhóm nộp bài đúng thời hạn. Nhưng trong quá trình thao tác nộp bài bạn đã nhấn nút nộp bài và không đính kèm file nên kết quả là bài nộp nhưng không có nội dung. Đến khi nhà trường báo điểm thì nhóm em mới biết là cả nhóm không đủ điểm để thi. Em đã xin hướng dẫn của cô quản lý học tập và nhà trường nên chúng em xin phép Thầy cho chúng em một cơ hội được nộp bài lại. Vì sự cố lần&nbsp;này là lần đầu do lỗi thao tác kỹ thuật chứ không phải nhóm chúng em không làm bài và nộp bài đúng thời hạn. Kính mong Thầy thông cảm và đồng ý cho chúng em thêm một cơ hội nữa được nộp lại bài tập nhóm để nhóm chúng em được đủ điều kiện thi môn Kinh tế vĩ mô. Em đại diện cho nhóm chân thành cảm ơn Thầy và rất mong sự phản hồi đồng ý của Thầy ạ.</p>

<p>Một lần nữa em cảm ơn Thầy và kính chúc Thầy sức khỏe!</p>

<p>Nhóm phó</p>

<p>Phạm Thị Ngọc Diệp</p>

<p>&nbsp;</p>
","ECO102","TNU"
"21584","<p>
	thưa qu&iacute; thầy c&ocirc; em l&agrave; nh&oacute;m trưởng 12, thầy c&ocirc; cho em hỏi vể phần l&agrave;m b&agrave;i tập nh&oacute;m c&oacute; phần y&ecirc;u cầu T&iacute;nh tổ chức chiếm 40% theo c&aacute;c ti&ecirc;u ch&iacute; sau:<br />
	+ Bản th&acirc;n định dạng của kế hoạch.l&agrave; như thế n&agrave;o c&oacute; phải l&ecirc;n bản kế hoạch cho c&aacute;c th&agrave;nh vi&ecirc;n kh&ocirc;ng<br />
	+ Khả năng giữ tiến độ của c&aacute;c th&agrave;nh vi&ecirc;n l&agrave; y&ecirc;u cầu l&agrave;m những việc gi<br />
	+ Khả năng phối hợp giữa c&aacute;c th&agrave;nh vi&ecirc;n (số lượng email, b&agrave;i viết diễn đ&agrave;n,&hellip;)<br />
	+ T&iacute;nh quản trị: B&aacute;o c&aacute;o, bi&ecirc;n bản họp,&hellip;c&oacute; phải l&agrave;m bi&ecirc;n bản họp nh&oacute;m về việc&nbsp; l&agrave;m b&agrave;i tập nh&oacute;m n&agrave;y kh&ocirc;ng</p>
<p>
	- c&aacute;c phần l&agrave;m tr&ecirc;n c&oacute; nằm trong 10 đến 15 trang b&agrave;i thu hoạch kh&ocirc;ng hay l&agrave;m 1 phai ri&ecirc;ng.</p>
<p>
	em cảm ơn qu&iacute; thầy cố k&iacute;nh ch&uacute;c thầy c&ocirc; sức khỏe, hạnh ph&uacute;c</p>
","ECO102","TVU"
"21724","<p>
	Em ch&agrave;o thầy !</p>
<p>
	&nbsp;Cho em hỏi l&agrave; kinh tế vĩ m&ocirc; l&agrave; thường &aacute;p dụng cho nh&agrave; nước hoặc c&aacute;c doanh nghiệp lớn , c&ograve;n c&aacute;c hộ gia đ&igrave;nh v&agrave; những doanh nghiệp nhỏ th&igrave; kh&ocirc;ng &aacute;p dụng c&oacute; phải kh&ocirc;ng ạ?&nbsp; C&aacute;m ơn thầy.</p>
","ECO102","TVU"
"21771","<p>
	Em ch&agrave;o thầy !</p>
<p>
	&nbsp;Cho em hỏi l&agrave; cung v&agrave; cầu c&oacute; phải l&agrave; ( cung l&agrave; cung cấp tới người ti&ecirc;u d&ugrave;ng ( đầu ra) , c&ograve;n cầu l&agrave; nhu cầu của x&atilde; hội&nbsp; ( đầu v&agrave;o)</p>
<p>
	&nbsp;C&aacute;m ơn thầy.</p>
","ECO102","TVU"
"21916","<p>
	Em ch&agrave;o thầy !</p>
<p>
	Cho em hỏi tại sao tiền tệ lại kh&ocirc;ng thể hiện sự gi&agrave;u c&oacute; ạ? Theo em nghĩ th&igrave; c&oacute; nhiều tiền th&igrave; c&oacute; thể mua sắm đầy đủ mọi thứ th&igrave; gọi l&agrave; gi&agrave;u c&oacute; rồi chứ ạ.</p>
<p>
	Em c&aacute;m ơn thầy.</p>
","ECO102","TVU"
"21920","<p>
	Em ch&agrave;o thầy!</p>
<p>
	Cho em hỏi l&agrave; độ dốc của đồ thị c&agrave;ng dốc th&igrave; nước đ&oacute; đang ph&aacute;t triển tốt phải kh&ocirc;ng ạ?</p>
","ECO102","TVU"
